,Term,Makanan,Olahraga,Perjalanan,Label
340,alami,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
341,coba,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
342,mampir,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
343,kota,0.001006036217303823,0.0011494252873563218,0.01065891472868217,Perjalanan
344,makasar,0.001006036217303823,0.0011494252873563218,0.01065891472868217,Perjalanan
345,identik,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
346,pantai,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
347,losari,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
348,ramai,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
349,kunjung,0.001006036217303823,0.0011494252873563218,0.00872093023255814,Perjalanan
350,wisatawan,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
351,suka,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
352,suasana,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
353,nyepi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
354,sebentar,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
355,cobain,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
356,alternatif,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
357,wisata,0.001006036217303823,0.0011494252873563218,0.016472868217054265,Perjalanan
358,bahari,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
359,akarena,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
360,lokasi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
361,daerah,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
362,tanjung,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
363,bunga,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
364,terbang,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
365,surga,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
366,pariwisata,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
367,tidur,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
368,malam,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
369,opsi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
370,pilih,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
371,libur,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
372,yogyakarta,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
373,objek,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
374,salah,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
375,satu,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
376,tugu,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
377,jogja,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
378,pesonawisatayogyakarta,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
379,nama,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
380,lawang,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
381,sewu,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
382,asing,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
383,telinga,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
384,dengar,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
385,langsung,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
386,betapa,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
387,megah,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
388,bangun,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
389,mistis,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
390,balik,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
391,yuk,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
392,sejarah,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
393,lumpia,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
394,nias,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
395,sumatera,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
396,utara,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
397,budaya,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
398,mikat,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
399,simpan,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
400,indah,0.001006036217303823,0.0011494252873563218,0.00872093023255814,Perjalanan
401,alam,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
402,takjub,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
403,destinasi,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
404,barat,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
405,pulau,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
406,asu,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
407,rencana,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
408,tanah,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
409,ahli,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
410,perahu,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
411,bulukumba,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
412,km,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
413,kaya,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
414,potensi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
415,agro,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
416,religi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
417,saji,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
418,lengkap,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
419,kabupaten,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
420,kenal,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
421,pinisi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
422,hinga,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
423,juluk,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
424,buta,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
425,panrita,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
426,lop,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
427,mojokerto,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
428,khawatir,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
429,keindahanya,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
430,surabaya,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
431,malang,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
432,tawan,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
433,patung,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
434,budha,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
435,serasa,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
436,thailand,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
437,lho,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
438,penasaran,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
439,kecil,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
440,tau,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
441,gunung,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
442,shirouma,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
443,letak,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
444,prefektur,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
445,nagano,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
446,toyama,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
447,tawar,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
448,sunguh,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
449,pukau,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
450,tingi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
451,meter,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
452,mu,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
453,laut,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
454,milik,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
455,salju,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
456,turun,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
457,panas,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
458,terima,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
459,kapolri,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
460,pekanbaru,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
461,moga,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
462,asap,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
463,sebab,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
464,polisi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
465,republik,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
466,registration,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
467,p,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
468,type,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
469,bechjet,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
470,xp,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
471,bandara,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
472,sultan,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
473,syarif,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
474,kasim,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
475,i,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
476,ib,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
477,pergi,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
478,lintas,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
479,lubuk,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
480,lingau,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
481,melipir,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
482,suban,0.001006036217303823,0.0011494252873563218,0.006782945736434108,Perjalanan
483,kawasan,0.001006036217303823,0.0011494252873563218,0.0048449612403100775,Perjalanan
484,spot,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
485,udara,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
486,pesonawisatabengkulu,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
487,pesonaindonesia,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
488,wonderfulindonesia,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
489,airterjunsuban,0.001006036217303823,0.0011494252873563218,0.0029069767441860465,Perjalanan
